   0.0000000000000000        1.6705450449544221E-002   23.439291111111096        102.91731806631989        477.82851881750594     
 -0.37902002296715986        1.6846498381376977E-002   23.488653010884036        96.484912236211045        478.19846936827878     
 -0.76035501718682474        1.7045694816592009E-002   23.537973843759552        89.812706523967861        478.71542915752246     
  -1.1399475872181237        1.7172952046858807E-002   23.586865991037044        83.523816876164744        479.50602607974531     
  -1.5197441660162379        1.7310440550092277E-002   23.634972988279500        76.856080692730529        480.50496325913127     
  -1.8983452881308143        1.7459228832750133E-002   23.682388219336655        70.453677257184509        481.68878942352904     
  -2.2758836499748840        1.7615184140494410E-002   23.728756523391198        64.009269815185149        483.07037279904426     
  -2.6526030032938603        1.7733845785350304E-002   23.773935639911652        57.660345407015029        484.66239515805711     
  -3.0657359158792468        1.7860850355810708E-002   23.822070506164266        50.709161575567990        486.61463590306374     
  -3.4772058637522507        1.8006176848426609E-002   23.868246627550956        43.611538406962225        488.78253870961498     
  -3.8885361296085299        1.8168095400622249E-002   23.912492727743647        36.828375598296127        491.05231680551594     
  -4.2987969887621675        1.8268678940948333E-002   23.954568292346277        29.832021845275538        493.56339543029861     
  -4.7085386130521822        1.8393227606503564E-002   23.994297963151084        22.994763302378079        496.14552684834263     
  -5.1189426956287516        1.8503239831220784E-002   24.031616317696788        16.031950186845307        498.86897183460695     
  -5.5298843348916211        1.8617066739199366E-002   24.066302579569729        9.2567470666100728        501.59849362929526     
  -5.9429031008498594        1.8733958579372243E-002   24.098136516308603        2.3708496623430735        504.39457648603445     
  -6.3198421878054543        1.8816634913012428E-002   24.124866206189836        355.98732053762780        506.98100641910912     
  -6.6997572500872220        1.8935472285764150E-002   24.148845087537463        349.79172012589538        509.47597919280520     
  -7.0832670745600224        1.8972379682730283E-002   24.170400866509901        343.31062628795706        511.98756827989001     
  -7.4711889926674191        1.9066329082956135E-002   24.189076481670178        336.89176027382507        514.39860159930936     
  -7.8640077966410162        1.9156913873601987E-002   24.204782483393757        330.41233292927512        516.70358934420005     
  -8.2547319560652070        1.9233849134469454E-002   24.217176228450196        324.00510406676386        518.82068241254342     
  -8.6354804230003044        1.9280483303092760E-002   24.225956011900536        317.69793776306767        520.69892175902476     
  -9.0449489528361582        1.9338235551953839E-002   24.231841742003699        310.85276780377586        522.50663036166782     
  -9.4448200811305441        1.9431024843390918E-002   24.233894746279383        304.28419592576438        524.01924265179116     
  -9.8372387297728512        1.9443517361956354E-002   24.232306934005095        297.91466113515543        525.15308553358057     
  -10.222843507621933        1.9496413423518801E-002   24.227259155931229        291.56885661209589        526.04435609188499     
  -10.602251369425918        1.9544522057114894E-002   24.218887410450886        285.27348057614205        526.64045154688472     
  -11.011341296044293        1.9576499758025313E-002   24.206066697041724        278.57783829875098        526.92745281572593     
  -11.416284500631605        1.9615817107083107E-002   24.189618933555131        271.95170564527007        526.88332197139323     
  -11.816890588429903        1.9614743286630116E-002   24.169515431295526        265.37793909493433        526.46048826108631     
  -12.214790692877274        1.9654982681950414E-002   24.145955467017142        258.89572914684254        525.75970139632136     
  -12.610349606307363        1.9660341219554799E-002   24.118942004588952        252.43990534923205        524.70845598456651     
  -13.004558031710014        1.9661340188054405E-002   24.088561406675613        245.91820677478847        523.33971142898758     
  -13.397946824570637        1.9678595654707292E-002   24.055002027709229        239.50254816584172        521.71243991597873     
  -13.790306354783231        1.9672059085402351E-002   24.018192302963485        233.14042748139568        519.80271629179413     
  -14.183435760707999        1.9652228329427656E-002   23.978219618535075        226.71686760697125        517.62027772134604     
  -14.576455061537361        1.9631420775892930E-002   23.935209444856827        220.28605791357595        515.20920405240190     
  -14.970587643975858        1.9646122932260573E-002   23.889157383301409        213.76810776628673        512.59153720202994     
  -15.365686159785549        1.9617182495715129E-002   23.840327502552960        207.39613948266100        509.81339494369666     
  -15.761860428873083        1.9564999139634092E-002   23.788730677832874        200.95294941019287        506.86046600386635     
